API,PermitDate,SpudDate,CompletionDate,FirstProductionDate,operatorNameIHS,formation,BasinName,StateName,CountyName,LatWGS84,LonWGS84,BottomHoleLatitude,BottomHoleLongitude
33105027260000,2012-07-20,2013-07-06,2014-03-24,2014-02-01 00:00:00.000,CONTINENTAL RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,WILLIAMS,48.109348568,-103.729806165,48.08289,-103.69496
33023011820000,2014-03-18,2014-05-17,2014-08-12,2014-07-01 00:00:00.000,HUNT OIL COMPANY,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,DIVIDE,48.778040507,-103.698994405,48.75018,-103.69749
33053060450000,2014-06-27,2014-08-29,2015-05-20,2015-04-01 00:00:00.000,CONTINENTAL RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.933929449,-103.309011984,47.90657,-103.30694
33061025960000,2013-06-06,2013-10-19,2014-04-17,2014-03-01 00:00:00.000,EOG RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MOUNTRAIL,48.0802211,-102.211733263,48.06436,-102.18290999999999
33105027280000,2012-07-20,2013-05-27,2014-03-07,2014-02-01 00:00:00.000,CONTINENTAL RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,WILLIAMS,48.109348566,-103.73017557600001,48.0829,-103.70933000000001
33061028640000,2013-12-05,2014-01-31,2014-06-01,2014-05-01 00:00:00.000,EOG RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MOUNTRAIL,48.110948885,-102.184617962,48.12378,-102.19489
33053064150000,2014-10-28,2014-11-23,2015-04-06,2015-04-01 00:00:00.000,QEP ENERGY COMPANY,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.787869433999994,-102.861408339,47.761379999999996,-102.86153
33025021660000,2013-05-09,2014-02-08,2014-08-05,2014-07-01 00:00:00.000,BRUIN E&P OPERATING LLC,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,DUNN,47.58885423899999,-102.624332563,47.559979999999996,-102.62487
33053057440000,2014-03-12,2014-04-26,2014-07-03,2014-07-01 00:00:00.000,PETRO-HUNT LLC,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.948029739,-102.95867251,47.96241,-102.95961
33023012560000,2014-07-22,2014-08-03,2014-11-25,2014-11-01 00:00:00.000,CONTINENTAL RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,DIVIDE,48.808539403999994,-103.03467254600001,48.82777,-103.03524
33105038880000,2014-11-18,2014-12-25,2015-03-08,2015-02-01 00:00:00.000,KRAKEN OPERATING LLC,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,WILLIAMS,48.574798613999995,-103.418728317,48.547090000000004,-103.41969
33105037390000,2014-09-04,2014-12-12,2015-02-03,2015-02-01 00:00:00.000,HUNT OIL COMPANY,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,WILLIAMS,48.59828056,-103.666663856,48.599340000000005,-103.62467
33053056860000,2014-02-14,2014-06-12,2014-11-21,2014-11-01 00:00:00.000,CONTINENTAL RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.876524753000005,-103.523003359,47.84894,-103.52444
33025019620000,2012-10-24,2013-09-15,2014-04-25,2014-04-01 00:00:00.000,BRUIN E&P OPERATING LLC,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,DUNN,47.58748382899999,-102.646185804,47.559909999999995,-102.64896999999999
33061027160000,2013-09-12,2013-10-19,2014-06-07,2014-05-01 00:00:00.000,EOG RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MOUNTRAIL,48.108847185,-102.23615273600001,48.08348,-102.20476
33053052320000,2013-08-23,2013-12-06,2014-05-09,2014-05-01 00:00:00.000,PETRO-HUNT DAKOTA LLC,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.733295115,-103.727271387,47.70433,-103.73066999999999
33061031650000,2014-06-19,2014-09-30,2015-01-26,2015-01-01 00:00:00.000,EOG RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MOUNTRAIL,47.961986614,-102.203134042,47.9504,-102.18786999999999
33053038370000,2011-10-18,2013-11-20,2014-03-05,2014-02-01 00:00:00.000,CONTINENTAL RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,48.024662236000005,-103.29475730700001,48.05252,-103.29388
33053049690000,2013-05-02,2013-10-17,2014-03-06,2014-03-01 00:00:00.000,BRUIN E&P OPERATING LLC,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,48.00882438,-102.676459639,47.9784,-102.67182
33105035780000,2014-06-18,2014-11-02,2015-01-16,2015-01-01 00:00:00.000,HUNT OIL COMPANY,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,WILLIAMS,48.605463883,-103.72104163899999,48.63304,-103.71905
33025023380000,2013-10-29,2014-04-29,2014-09-19,2014-09-01 00:00:00.000,BRUIN E&P OPERATING LLC,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,DUNN,47.58906987,-102.671078594,47.61651,-102.66904
33013017510000,2013-11-12,2013-12-02,2014-04-17,2014-04-01 00:00:00.000,PETRO-HUNT LLC,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,BURKE,48.647031861,-102.86623181600001,48.61963,-102.86480999999999
33023009160000,2012-09-24,2013-10-04,2014-01-20,2014-01-01 00:00:00.000,RESOURCE ENERGY CAN-AM LLC,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,DIVIDE,48.893382003999996,-103.47604914200001,48.866040000000005,-103.47832
33053052600000,2013-09-10,2014-01-28,2014-07-05,2014-05-01 00:00:00.000,CONTINENTAL RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,48.080436426999995,-103.63490504299999,48.05418,-103.63280999999999
33105036810000,2014-08-18,2014-11-12,2015-05-15,2015-03-01 00:00:00.000,CONTINENTAL RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,WILLIAMS,48.227527603999995,-103.32840353700001,48.19851,-103.3271
33105033240000,2013-11-19,2014-04-22,2014-07-21,2014-07-01 00:00:00.000,CONTINENTAL RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,WILLIAMS,48.60540877,-103.00716950700001,48.63276,-103.00737
33025014880100,2011-09-28,2015-01-03,2015-03-05,2015-03-01 00:00:00.000,HUNT OIL COMPANY,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,DUNN,47.445316444,-102.459612283,47.47188,-102.45805
33105030080000,2013-02-22,2014-06-30,2014-09-21,2014-09-01 00:00:00.000,CRESCENT POINT ENERGY US CORP,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,WILLIAMS,48.460508284,-103.54532222899999,48.48805,-103.54455
33061029220000,2014-01-13,2014-03-22,2014-07-11,2014-07-01 00:00:00.000,EOG RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MOUNTRAIL,47.990324438,-102.169390713,47.97937,-102.15925
33053060360100,2014-06-20,2014-10-07,2015-03-08,2015-03-01 00:00:00.000,QEP ENERGY COMPANY,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.81738612,-102.853536144,47.7903,-102.85509
33053052690100,2013-09-12,2015-02-08,2015-07-05,2015-06-01 00:00:00.000,CONTINENTAL RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.991943633999995,-103.372661635,47.96467,-103.37156
33053055270000,2013-12-02,2014-04-04,2014-09-10,2014-09-01 00:00:00.000,QEP ENERGY COMPANY,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.703806556,-102.808486231,47.73118,-102.81058
33025021960000,2013-07-09,2013-08-26,2014-03-27,2014-03-01 00:00:00.000,PETRO-HUNT LLC,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,DUNN,47.38587808,-103.06098868299999,47.35833,-103.06671999999999
33053054980000,2013-11-21,2014-02-19,2014-09-16,2014-09-01 00:00:00.000,BURLINGTON RESOURCES O&G CO LP,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.84693924,-102.973877979,47.81944,-102.97041999999999
33053052920000,2013-09-20,2013-12-26,2014-05-09,2014-05-01 00:00:00.000,QEP ENERGY COMPANY,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.674996001000004,-102.848677764,47.70237,-102.84770999999999
33023012250000,2014-06-05,2014-10-10,2014-12-13,2014-12-01 00:00:00.000,HUNT OIL COMPANY,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,DIVIDE,48.692233343000005,-103.74268051899999,48.720009999999995,-103.74098000000001
33023011460000,2013-12-18,2014-02-02,2014-04-28,2014-04-01 00:00:00.000,CONTINENTAL RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,DIVIDE,48.821227783000005,-102.95538749100001,48.793459999999996,-102.95306
33061028540000,2013-12-04,2014-02-03,2014-08-11,2014-08-01 00:00:00.000,EOG RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MOUNTRAIL,47.976448351,-102.180241115,47.9583,-102.15236
33053062590000,2014-09-12,2014-09-18,2015-07-17,2015-07-01 00:00:00.000,QEP ENERGY COMPANY,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.674820973,-102.795843006,47.70234,-102.80088
33061031440000,2014-06-11,2014-07-24,2015-02-21,2015-02-01 00:00:00.000,EOG RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MOUNTRAIL,47.989679523999996,-102.233677433,47.96705,-102.21197
33053051140000,2013-07-11,2013-11-03,2014-04-28,2014-04-01 00:00:00.000,QEP ENERGY COMPANY,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.759819398000005,-102.818127782,47.73256,-102.81468000000001
33053052150000,2013-08-19,2014-05-16,2014-10-06,2014-10-01 00:00:00.000,QEP ENERGY COMPANY,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.703924961999995,-102.798202735,47.73118,-102.79942
33105033130000,2013-11-14,2014-03-01,2014-07-18,2014-07-01 00:00:00.000,KRAKEN OPERATING LLC,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,WILLIAMS,48.458768925,-103.39315584399999,48.43121,-103.39301999999999
33025023950000,2013-12-16,2014-04-10,2014-08-26,2014-08-01 00:00:00.000,BRUIN E&P OPERATING LLC,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,DUNN,47.618323591000006,-102.71046683700001,47.64553,-102.71205
33053058090000,2014-04-11,2014-05-31,2014-08-19,2014-08-01 00:00:00.000,QEP ENERGY COMPANY,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.7180703,-102.883133254,47.73113,-102.87913
33053054350000,2013-10-30,2014-02-25,2014-09-05,2014-08-01 00:00:00.000,ABRAXAS PETROLEUM CORPORATION,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.76162392,-103.062807895,47.78897,-103.06416
33025024390100,2014-01-14,2014-08-16,2014-11-28,2014-11-01 00:00:00.000,BRUIN E&P OPERATING LLC,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,DUNN,47.617041705,-102.74945273700001,47.58975,-102.7549
33061028590000,2013-12-05,2014-03-17,2014-06-05,2014-06-01 00:00:00.000,EOG RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MOUNTRAIL,48.111108985,-102.290400656,48.1258,-102.30745999999999
33105034270000,2014-02-21,2014-05-20,2014-07-02,2014-06-01 00:00:00.000,HUNT OIL COMPANY,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,WILLIAMS,48.605313726000006,-103.69743305200001,48.57636,-103.69677
33053045360000,2012-10-24,2013-08-06,2014-03-06,2014-03-01 00:00:00.000,BRUIN E&P OPERATING LLC,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.991320492,-102.62851718600001,48.022690000000004,-102.6283
33025021650000,2013-05-09,2014-02-28,2014-08-10,2014-07-01 00:00:00.000,BRUIN E&P OPERATING LLC,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,DUNN,47.588950035,-102.62401665700001,47.55999,-102.62201
33023011800000,2014-03-18,2014-07-11,2014-08-26,2014-08-01 00:00:00.000,HUNT OIL COMPANY,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,DIVIDE,48.692212268999995,-103.69701364299999,48.663270000000004,-103.69683
33053052050000,2013-08-15,2013-11-05,2014-02-02,2014-02-01 00:00:00.000,PETRO-HUNT LLC,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,48.049893188999995,-102.894082399,48.04084,-102.87196
33105034040000,2014-02-06,2014-03-12,2014-06-07,2014-06-01 00:00:00.000,SLAWSON EXPLORATION COMPANY INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,WILLIAMS,48.155192166999996,-103.40821463799999,48.156929999999996,-103.39295
33013016900000,2012-09-13,2013-09-15,2014-01-08,2014-01-01 00:00:00.000,PETRO-HUNT LLC,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,BURKE,48.632589495,-102.83768576,48.60498,-102.84005
33007018090100,2013-10-08,2014-01-25,2014-05-13,2014-05-01 00:00:00.000,PETRO-HUNT LLC,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,BILLINGS,47.297832808,-103.06421399700001,47.27035,-103.06387
33025024640000,2014-02-07,2014-07-22,2015-02-15,2015-02-01 00:00:00.000,BRUIN E&P OPERATING LLC,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,DUNN,47.618322201999995,-102.74144165700001,47.59001,-102.7458
33023011760000,2014-03-12,2014-04-28,2014-10-21,2014-08-01 00:00:00.000,CONTINENTAL RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,DIVIDE,48.649027763,-102.967872219,48.619409999999995,-102.96426
33053053780000,2013-10-10,2014-02-24,2014-05-14,2014-05-01 00:00:00.000,PETRO-HUNT DAKOTA LLC,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.760786045,-103.705239242,47.73328,-103.70921
33025023720000,2013-11-29,2014-08-16,2015-02-23,2015-02-01 00:00:00.000,BRUIN E&P OPERATING LLC,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,DUNN,47.618416698000004,-102.74110555,47.64544,-102.73923
33105026420000,2012-05-30,2013-09-28,2014-01-11,2013-12-01 00:00:00.000,CONTINENTAL RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,WILLIAMS,48.256351372,-103.28013669299999,48.28394,-103.27823000000001
33105034130000,2014-02-11,2014-04-13,2014-09-08,2014-08-01 00:00:00.000,KRAKEN OPERATING LLC,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,WILLIAMS,48.516703346999996,-103.421579871,48.48917,-103.41986999999999
33061030040000,2014-03-11,2014-07-19,2014-12-12,2014-12-01 00:00:00.000,EOG RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MOUNTRAIL,47.996828817,-102.21708895,48.02237,-102.24474000000001
33105034280000,2014-02-21,2014-04-28,2014-07-03,2014-06-01 00:00:00.000,HUNT OIL COMPANY,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,WILLIAMS,48.605314326999995,-103.69699893399999,48.633070000000004,-103.69689
33105036580000,2014-08-05,2014-09-03,2014-11-01,2014-10-01 00:00:00.000,CONTINENTAL RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,WILLIAMS,48.254930581,-103.48841858200001,48.24181,-103.48769
33053060130000,2014-06-12,2014-07-24,2015-01-09,2014-11-01 00:00:00.000,CONTINENTAL RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.99340023600001,-103.38244197700001,47.964529999999996,-103.3823
33053054670000,2013-11-06,2014-03-23,2014-06-05,2014-06-01 00:00:00.000,QEP ENERGY COMPANY,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.701536786999995,-102.816126807,47.674820000000004,-102.81511
33061030050000,2014-03-11,2014-08-04,2014-12-17,2014-12-01 00:00:00.000,EOG RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MOUNTRAIL,47.996924719,-102.21708825,48.02241,-102.24221
33105038360000,2014-10-28,2014-11-05,2015-05-21,2015-05-01 00:00:00.000,HESS BAKKEN INVESTMENTS II LLC,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,WILLIAMS,48.170346985,-103.326065539,48.196999999999996,-103.32486999999999
33053060750000,2014-07-03,2014-10-02,2015-05-30,2015-05-01 00:00:00.000,BURLINGTON RESOURCES O&G CO LP,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,48.051671636,-103.117996426,48.025009999999995,-103.11816
33061029200000,2014-01-10,2014-04-15,2014-08-01,2014-07-01 00:00:00.000,EOG RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MOUNTRAIL,47.991233862,-102.212500721,47.97853,-102.20096
33061028660000,2013-12-09,2014-02-22,2014-07-27,2014-07-01 00:00:00.000,EOG RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MOUNTRAIL,48.00268449,-102.169763966,47.98255,-102.15100000000001
33025023120000,2013-10-08,2013-12-07,2014-05-09,2014-05-01 00:00:00.000,BURLINGTON RESOURCES O&G CO LP,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,DUNN,47.53006130399999,-102.737846097,47.50274,-102.73362
33053058100000,2014-04-11,2014-05-28,2014-08-17,2014-08-01 00:00:00.000,QEP ENERGY COMPANY,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.718067903999994,-102.883336352,47.731120000000004,-102.88485
33061027600000,2013-10-02,2013-11-12,2014-04-23,2014-04-01 00:00:00.000,EOG RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MOUNTRAIL,48.19838866600001,-102.29311375399999,48.21983,-102.30863000000001
33007018020200,2013-08-24,2013-10-20,2014-03-25,2013-12-01 00:00:00.000,NP RESOURCES LLC,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,BILLINGS,47.152194457,-103.588294459,47.124970000000005,-103.59
33053058810000,2014-04-29,2014-06-26,2014-12-13,2014-12-01 00:00:00.000,QEP ENERGY COMPANY,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.731107023999996,-102.829045996,47.70377,-102.82618000000001
33053053720000,2013-10-10,2014-03-28,2014-05-17,2014-05-01 00:00:00.000,IRON OIL OPERATING LLC,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.672600043,-103.640247108,47.64799,-103.63759
33053057800000,2014-03-26,2014-04-21,2014-08-03,2014-08-01 00:00:00.000,QEP ENERGY COMPANY,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.714100328,-102.876142755,47.7158,-102.83515
33025023760000,2013-11-29,2014-03-07,2014-08-23,2014-08-01 00:00:00.000,BURLINGTON RESOURCES O&G CO LP,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,DUNN,47.532592165,-102.785996433,47.50286,-102.78434
33023013070000,2014-12-30,2015-02-13,2015-05-25,2015-05-01 00:00:00.000,HUNT OIL COMPANY,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,DIVIDE,48.74900284,-103.75680463,48.72132,-103.75502
33061032140000,2014-07-17,2014-08-21,2015-03-17,2014-12-01 00:00:00.000,CONTINENTAL RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MOUNTRAIL,48.080258601000004,-102.61618339299999,48.05317,-102.61464000000001
33053050860000,2013-06-25,2013-09-21,2014-01-10,2014-01-01 00:00:00.000,QEP ENERGY COMPANY,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.761507249,-102.80887504799999,47.78889,-102.81006
33053060470000,2014-06-27,2014-09-10,2015-01-09,2014-12-01 00:00:00.000,CONTINENTAL RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.993826138,-103.39764666399999,48.023709999999994,-103.39865999999999
33105036510000,2014-08-01,2014-09-13,2015-03-21,2015-01-01 00:00:00.000,CONTINENTAL RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,WILLIAMS,48.097410315,-103.471769119,48.06831,-103.47151
33061028470000,2013-11-29,2014-07-03,2015-02-21,2015-02-01 00:00:00.000,EOG RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MOUNTRAIL,47.96459049600001,-102.206991191,47.98215,-102.23379
33023012360000,2014-06-30,2014-10-10,2014-12-14,2014-12-01 00:00:00.000,HUNT OIL COMPANY,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,DIVIDE,48.690719456000004,-103.655905551,48.6633,-103.65386
33053049110100,2013-04-01,2014-01-19,2014-04-19,2014-04-01 00:00:00.000,PETRO-HUNT LLC,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.358409736000006,-103.104614598,47.385909999999996,-103.10571
33061029800000,2014-02-26,2014-06-11,2014-11-23,2014-11-01 00:00:00.000,EOG RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MOUNTRAIL,48.036509588,-102.26273989799999,48.023790000000005,-102.24148000000001
33061028390000,2013-11-26,2014-01-06,2014-04-20,2014-04-01 00:00:00.000,EOG RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MOUNTRAIL,48.03631186,-102.22054352,48.0238,-102.22068
33105033790000,2013-12-30,2014-04-15,2015-02-07,2015-02-01 00:00:00.000,HESS BAKKEN INVESTMENTS II LLC,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,WILLIAMS,48.54553052399999,-103.386913923,48.51829,-103.37991
30015413590100,2013-05-15,2015-02-24,2015-10-11,2015-10-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,EDDY,32.121913961,-104.175886544,32.10907,-104.1753
33105033510000,2013-12-05,2014-04-03,2014-05-29,2014-05-01 00:00:00.000,HUNT OIL COMPANY,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,WILLIAMS,48.632922011000005,-103.654373097,48.60524,-103.65603
33023010630000,2013-06-27,2013-11-24,2014-04-20,2014-03-01 00:00:00.000,RESOURCE ENERGY CAN-AM LLC,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,DIVIDE,48.92212541399999,-103.491298195,48.95149,-103.4887
33105033500000,2013-12-05,2014-03-14,2014-05-29,2014-05-01 00:00:00.000,HUNT OIL COMPANY,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,WILLIAMS,48.63292001,-103.654808115,48.66196,-103.65379
33061032920000,2014-09-03,2014-11-28,2015-02-04,2015-02-01 00:00:00.000,HUNT OIL COMPANY,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MOUNTRAIL,48.139704478,-102.19879408,48.15285,-102.20002
33061028650000,2013-12-05,2014-02-16,2014-06-01,2014-05-01 00:00:00.000,EOG RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MOUNTRAIL,48.110948683000004,-102.18441335899999,48.12291,-102.19179
33025023140000,2013-10-09,2014-08-19,2015-01-15,2015-01-01 00:00:00.000,QEP ENERGY COMPANY,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,DUNN,47.618744475,-102.385274991,47.58893,-102.39099
33105035940000,2014-06-30,2014-09-16,2014-10-31,2014-10-01 00:00:00.000,HUNT OIL COMPANY,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,WILLIAMS,48.632947197,-103.616055604,48.6054,-103.61533
33025026720000,2014-09-26,2014-11-07,2015-02-27,2015-02-01 00:00:00.000,BURLINGTON RESOURCES O&G CO LP,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,DUNN,47.530589865,-102.734880233,47.55944,-102.73184
33061034270000,2014-12-03,2015-01-28,2015-07-05,2015-07-01 00:00:00.000,EOG RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MOUNTRAIL,47.932869303000004,-102.20113225700001,47.9142,-102.17257
33053055090000,2013-11-25,2014-02-04,2014-07-13,2014-07-01 00:00:00.000,BURLINGTON RESOURCES O&G CO LP,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.8486375,-102.96979158100001,47.81915,-102.96754
33053057640000,2014-03-21,2014-08-04,2015-06-06,2015-04-01 00:00:00.000,CONTINENTAL RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,48.046161123999994,-103.720786157,48.025079999999996,-103.7199
33025025450000,2014-05-13,2014-06-14,2015-03-25,2015-03-01 00:00:00.000,BURLINGTON RESOURCES O&G CO LP,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,DUNN,47.546646851000006,-102.823357975,47.58825,-102.82536999999999
42109325610000,2013-09-11,2013-12-26,2014-03-31,2014-02-01 00:00:00.000,CIMAREX ENERGY COMPANY,BONE SPRING,PERMIAN BASIN,TEXAS,CULBERSON,31.945814755,-104.19412820299999,31.925690000000003,-104.19466
33053058260000,2014-04-16,2014-05-22,2014-10-23,2014-10-01 00:00:00.000,QEP ENERGY COMPANY,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MCKENZIE,47.817050001000005,-102.839380985,47.79029,-102.84147
42109326220000,2013-10-17,2013-11-26,2014-03-19,2014-01-01 00:00:00.000,CIMAREX ENERGY COMPANY,BONE SPRING,PERMIAN BASIN,TEXAS,CULBERSON,31.984455743,-104.22207561,31.971090000000004,-104.22221
30025415650000,2013-12-13,2015-01-24,2015-05-01,2015-04-01 00:00:00.000,DEVON ENERGY PRODUCTION COMPANY L P,BONE SPRING,PERMIAN BASIN,NEW MEXICO,LEA,32.383838426,-103.485392402,32.39809,-103.48538
42109326930000,2014-07-09,2014-07-19,2015-03-13,2014-10-01 00:00:00.000,COG OPERATING LIMITED LIABILITY CORP,BONE SPRING,PERMIAN BASIN,TEXAS,CULBERSON,31.999346851,-104.07634391200001,31.985870000000002,-104.07734
33061025970000,2013-06-06,2013-10-11,2014-03-23,2014-03-01 00:00:00.000,EOG RESOURCES INCORPORATED,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,MOUNTRAIL,48.08022110100001,-102.211876365,48.06044,-102.18306
33025021970000,2013-07-09,2013-10-11,2014-03-23,2014-03-01 00:00:00.000,PETRO-HUNT LLC,BAKKEN,WILLISTON BASIN,NORTH DAKOTA,DUNN,47.385777581999996,-103.060722281,47.35873,-103.06248000000001
42109326270000,2013-10-29,2014-01-15,2014-03-31,2014-02-01 00:00:00.000,CIMAREX ENERGY COMPANY,BONE SPRING,PERMIAN BASIN,TEXAS,CULBERSON,31.968154569,-104.22099654799999,31.95478,-104.22015
42475365900000,2013-12-12,2013-12-24,2014-03-05,2014-03-01 00:00:00.000,ENERGEN RESOURCES CORPORATION,BONE SPRING,PERMIAN BASIN,TEXAS,WARD,31.566108971,-103.301174639,31.56969,-103.28601
